Date,Time,NO2 C(mg/m^3),T,RH,AH,Month,int T
2004-03-28,16.00.00,70.0,18.2,28.3,0.5848,3,18
2004-03-28,17.00.00,75.0,17.0,31.4,0.6048,3,17
2004-03-28,18.00.00,86.0,15.6,35.0,0.617,3,15
2004-03-28,19.00.00,94.0,14.1,40.2,0.6438,3,14
2004-03-28,20.00.00,103.0,13.4,43.2,0.6623,3,13
2004-03-28,21.00.00,81.0,12.3,46.8,0.6686,3,12
2004-03-28,22.00.00,80.0,11.9,46.5,0.6449,3,11
2004-03-28,23.00.00,77.0,11.5,46.6,0.6319,3,11
2004-03-29,00.00.00,58.0,10.6,48.0,0.6135,3,10
2004-03-29,01.00.00,31.0,10.7,45.8,0.5895,3,10
2004-03-29,02.00.00,38.0,10.4,46.6,0.5901,3,10
2004-03-29,04.00.00,59.0,11.3,46.9,0.628,3,11
2004-03-29,05.00.00,70.0,10.1,51.2,0.6341,3,10
2004-03-29,06.00.00,75.0,9.9,50.7,0.6167,3,9
2004-03-29,07.00.00,103.0,8.1,56.8,0.615,3,8
2004-03-29,08.00.00,134.0,10.9,44.1,0.5748,3,10
2004-03-29,09.00.00,98.0,11.8,37.6,0.5184,3,11
2004-03-29,10.00.00,97.0,13.9,33.2,0.5222,3,13
2004-03-29,11.00.00,98.0,15.6,30.1,0.5285,3,15
2004-03-29,12.00.00,78.0,16.5,29.0,0.5406,3,16
2004-03-29,13.00.00,83.0,17.5,27.9,0.5517,3,17
2004-03-29,14.00.00,92.0,17.9,26.8,0.5446,3,17
2004-03-29,15.00.00,81.0,18.2,26.1,0.5387,3,18
2004-03-29,16.00.00,90.0,18.0,27.1,0.5522,3,18
2004-03-29,17.00.00,95.0,17.0,28.9,0.5558,3,17
2004-03-29,18.00.00,114.0,16.1,31.3,0.568,3,16
2004-03-29,19.00.00,106.0,14.5,35.4,0.5839,3,14
2004-03-29,20.00.00,99.0,13.2,37.9,0.5733,3,13
2004-03-29,21.00.00,90.0,13.1,34.4,0.517,3,13
2004-03-29,22.00.00,82.0,13.5,28.5,0.4405,3,13
2004-03-29,23.00.00,74.0,12.4,31.9,0.4583,3,12
2004-03-30,00.00.00,76.0,13.1,26.8,0.4023,3,13
2004-03-30,01.00.00,66.0,11.6,33.6,0.4595,3,11
2004-03-30,02.00.00,73.0,10.5,42.9,0.5442,3,10
2004-03-30,04.00.00,69.0,12.2,37.2,0.5277,3,12
2004-03-30,05.00.00,71.0,12.9,33.9,0.5037,3,12
2004-03-30,06.00.00,98.0,11.3,40.3,0.5376,3,11
2004-03-30,07.00.00,115.0,11.9,38.4,0.5341,3,11
2004-03-30,08.00.00,130.0,13.3,35.6,0.5416,3,13
2004-03-30,09.00.00,150.0,16.3,28.8,0.5305,3,16
2004-03-30,10.00.00,159.0,17.9,28.2,0.5741,3,17
2004-03-30,11.00.00,146.0,18.3,26.6,0.5529,3,18
2004-03-30,12.00.00,138.0,20.8,22.5,0.5463,3,20
2004-03-30,13.00.00,128.0,22.4,20.0,0.5352,3,22
2004-03-30,14.00.00,97.0,20.9,21.7,0.5295,3,20
2004-03-30,15.00.00,91.0,19.1,26.5,0.579,3,19
2004-03-30,16.00.00,81.0,18.1,30.6,0.6295,3,18
2004-03-30,17.00.00,99.0,17.3,34.7,0.6788,3,17
2004-03-30,18.00.00,101.0,15.8,40.4,0.7228,3,15
2004-03-30,19.00.00,106.0,15.9,42.0,0.7541,3,15
2004-03-30,20.00.00,102.0,15.9,43.5,0.779,3,15
2004-03-30,21.00.00,84.0,15.0,46.1,0.7833,3,15
2004-03-30,22.00.00,81.0,15.1,44.6,0.7574,3,15
2004-03-30,23.00.00,91.0,14.9,43.5,0.7302,3,14
2004-03-31,00.00.00,82.0,14.8,41.0,0.685,3,14
2004-03-31,01.00.00,64.0,14.8,40.8,0.6814,3,14
2004-03-31,02.00.00,70.0,14.8,40.8,0.6834,3,14
2004-03-31,04.00.00,26.0,14.5,36.1,0.5928,3,14
2004-03-31,05.00.00,58.0,14.6,36.0,0.5947,3,14
2004-03-31,06.00.00,93.0,14.4,38.5,0.6291,3,14
2004-03-31,07.00.00,110.0,13.8,58.2,0.9129,3,13
2004-03-31,08.00.00,115.0,13.2,61.1,0.9256,3,13
2004-03-31,09.00.00,125.0,10.4,74.4,0.9384,3,10
2004-03-31,10.00.00,118.0,11.5,71.0,0.9582,3,11
2004-03-31,11.00.00,109.0,12.2,70.0,0.9924,3,12
2004-03-31,12.00.00,123.0,12.3,73.3,1.0442,3,12
2004-03-31,13.00.00,114.0,11.3,78.1,1.0411,3,11
2004-03-31,14.00.00,114.0,13.6,69.2,1.0746,3,13
2004-03-31,15.00.00,119.0,14.9,59.3,0.9974,3,14
2004-03-31,16.00.00,111.0,15.7,50.9,0.8997,3,15
2004-03-31,17.00.00,103.0,15.2,52.9,0.9087,3,15
2004-03-31,18.00.00,103.0,15.5,50.8,0.8881,3,15
2004-03-31,19.00.00,107.0,14.3,52.9,0.8581,3,14
2004-03-31,20.00.00,105.0,13.2,56.0,0.8446,3,13
2004-03-31,21.00.00,91.0,12.6,57.0,0.8315,3,12
2004-03-31,22.00.00,79.0,12.3,57.8,0.8224,3,12
2004-03-31,23.00.00,79.0,12.0,58.4,0.8164,3,12
2004-01-04,00.00.00,86.0,12.0,61.6,0.8593,1,12
2004-01-04,01.00.00,70.0,11.5,63.9,0.8652,1,11
2004-01-04,02.00.00,55.0,10.7,67.2,0.863,1,10
2004-01-04,04.00.00,49.0,10.2,66.6,0.8299,1,10
2004-01-04,05.00.00,50.0,11.0,63.7,0.8325,1,11
2004-01-04,06.00.00,67.0,9.6,68.8,0.8243,1,9
2004-01-04,07.00.00,94.0,9.5,69.6,0.8273,1,9
2004-01-04,08.00.00,119.0,11.9,60.9,0.8455,1,11
2004-01-04,09.00.00,139.0,16.2,48.6,0.8892,1,16
2004-01-04,10.00.00,113.0,19.2,39.6,0.8693,1,19
2004-01-04,11.00.00,88.0,19.7,38.4,0.8743,1,19
2004-01-04,12.00.00,73.0,20.6,36.7,0.8797,1,20
2004-01-04,13.00.00,73.0,21.8,33.9,0.8771,1,21
2004-01-04,17.00.00,106.0,23.6,27.5,0.7913,1,23
2004-01-04,18.00.00,132.0,22.8,32.1,0.8814,1,22
2004-01-04,19.00.00,164.0,20.8,36.7,0.8878,1,20
2004-01-04,20.00.00,161.0,18.3,40.9,0.8493,1,18
2004-01-04,21.00.00,124.0,16.8,44.0,0.8341,1,16
2004-01-04,22.00.00,113.0,15.8,48.0,0.8569,1,15
2004-01-04,23.00.00,103.0,14.9,52.0,0.8757,1,14
2004-02-04,00.00.00,104.0,14.1,54.4,0.8701,2,14
2004-02-04,01.00.00,93.0,13.3,58.8,0.8922,2,13
2004-02-04,02.00.00,60.0,13.3,60.9,0.9229,2,13
2004-02-04,04.00.00,52.0,11.2,65.9,0.8775,2,11
2004-02-04,05.00.00,66.0,11.3,72.9,0.9738,2,11
2004-02-04,06.00.00,82.0,11.4,71.8,0.9671,2,11
2004-02-04,07.00.00,109.0,11.9,73.7,1.0254,2,11
2004-02-04,08.00.00,114.0,12.6,70.2,1.0221,2,12
2004-02-04,09.00.00,139.0,13.6,65.3,1.0136,2,13
2004-02-04,10.00.00,127.0,16.9,52.3,1.0013,2,16
2004-02-04,11.00.00,127.0,19.4,44.1,0.9855,2,19
2004-02-04,12.00.00,135.0,22.9,33.8,0.9322,2,22
2004-02-04,13.00.00,130.0,23.6,31.3,0.9001,2,23
2004-02-04,14.00.00,126.0,24.7,30.5,0.9371,2,24
2004-02-04,15.00.00,121.0,26.1,27.3,0.9101,2,26
2004-02-04,16.00.00,122.0,27.6,22.8,0.8288,2,27
2004-02-04,17.00.00,138.0,26.9,22.3,0.7792,2,26
2004-02-04,18.00.00,165.0,24.3,30.1,0.9012,2,24
2004-02-04,19.00.00,154.0,21.2,40.1,0.9978,2,21
2004-02-04,20.00.00,168.0,19.4,42.5,0.9483,2,19
2004-02-04,21.00.00,146.0,18.5,43.0,0.9074,2,18
2004-02-04,22.00.00,124.0,17.8,47.0,0.9467,2,17
2004-02-04,23.00.00,124.0,16.8,53.2,1.01,2,16
2004-03-04,00.00.00,106.0,17.1,51.8,0.999,3,17
2004-03-04,01.00.00,88.0,16.2,54.2,0.9933,3,16
2004-03-04,02.00.00,83.0,15.1,58.2,0.9886,3,15
2004-03-04,04.00.00,74.0,14.5,58.0,0.9488,3,14
2004-03-04,05.00.00,64.0,13.7,61.6,0.9631,3,13
2004-03-04,06.00.00,69.0,13.9,59.6,0.9408,3,13
2004-03-04,07.00.00,91.0,13.3,61.7,0.9399,3,13
2004-03-04,08.00.00,96.0,15.1,55.8,0.9486,3,15
2004-03-04,09.00.00,106.0,17.0,50.5,0.9684,3,17
2004-05-04,10.00.00,124.0,15.6,57.4,1.0075,5,15
2004-05-04,11.00.00,121.0,16.6,55.2,1.0382,5,16
2004-05-04,12.00.00,114.0,17.0,54.3,1.0434,5,17
2004-05-04,13.00.00,114.0,18.0,51.5,1.0552,5,18
2004-05-04,14.00.00,106.0,19.5,47.5,1.0653,5,19
2004-05-04,15.00.00,89.0,21.6,41.7,1.0606,5,21
2004-05-04,16.00.00,82.0,22.2,38.3,1.0106,5,22
2004-05-04,17.00.00,111.0,20.3,42.8,1.0053,5,20
2004-05-04,18.00.00,132.0,19.7,45.4,1.0312,5,19
2004-05-04,19.00.00,121.0,18.8,47.5,1.0199,5,18
2004-05-04,20.00.00,116.0,17.9,49.4,1.0064,5,17
2004-05-04,21.00.00,100.0,17.5,50.9,1.009,5,17
2004-05-04,22.00.00,89.0,17.4,51.8,1.023,5,17
2004-05-04,23.00.00,92.0,17.0,53.9,1.0363,5,17
2004-06-04,00.00.00,71.0,16.6,55.4,1.0408,6,16
2004-06-04,01.00.00,51.0,15.9,57.0,1.0224,6,15
2004-06-04,02.00.00,39.0,15.0,59.2,1.0059,6,15
2004-06-04,04.00.00,35.0,14.1,61.6,0.9883,6,14
2004-06-04,05.00.00,64.0,14.6,58.8,0.9711,6,14
2004-06-04,06.00.00,94.0,14.4,58.9,0.9594,6,14
2004-06-04,07.00.00,134.0,15.3,55.2,0.9538,6,15
2004-06-04,08.00.00,129.0,16.2,52.5,0.9576,6,16
2004-06-04,09.00.00,125.0,18.4,46.3,0.9734,6,18
2004-06-04,10.00.00,107.0,19.6,41.8,0.9407,6,19
2004-06-04,11.00.00,78.0,20.2,40.1,0.937,6,20
2004-06-04,12.00.00,91.0,20.9,36.6,0.8939,6,20
2004-06-04,13.00.00,116.0,20.4,34.7,0.8229,6,20
2004-06-04,14.00.00,131.0,19.3,35.4,0.7813,6,19
2004-06-04,15.00.00,113.0,18.6,36.9,0.7829,6,18
2004-06-04,16.00.00,98.0,18.8,36.8,0.7883,6,18
2004-06-04,17.00.00,116.0,17.5,40.6,0.8068,6,17
2004-06-04,18.00.00,120.0,16.8,44.3,0.8428,6,16
2004-06-04,19.00.00,126.0,16.3,47.7,0.8746,6,16
2004-06-04,20.00.00,126.0,15.6,50.7,0.8947,6,15
2004-06-04,21.00.00,90.0,15.7,49.4,0.8768,6,15
2004-06-04,22.00.00,81.0,15.8,48.6,0.8653,6,15
2004-06-04,23.00.00,74.0,15.7,47.0,0.8325,6,15
2004-07-04,00.00.00,67.0,15.7,45.9,0.8121,7,15
2004-07-04,01.00.00,46.0,15.6,44.9,0.792,7,15
2004-07-04,02.00.00,30.0,15.6,44.4,0.7827,7,15
2004-07-04,04.00.00,19.0,15.7,45.4,0.8063,7,15
2004-07-04,05.00.00,32.0,15.3,50.1,0.8617,7,15
2004-07-04,06.00.00,61.0,14.2,58.6,0.9443,7,14
2004-07-04,07.00.00,111.0,14.3,58.2,0.9431,7,14
2004-07-04,08.00.00,102.0,15.0,52.0,0.8817,7,15
2004-07-04,09.00.00,116.0,13.6,61.4,0.9519,7,13
2004-07-04,10.00.00,96.0,16.1,53.1,0.9675,7,16
2004-07-04,11.00.00,97.0,16.6,44.3,0.8294,7,16
2004-07-04,12.00.00,110.0,17.4,40.3,0.7922,7,17
2004-07-04,13.00.00,103.0,18.1,42.2,0.8679,7,18
2004-07-04,14.00.00,79.0,14.4,51.8,0.8433,7,14
2004-07-04,15.00.00,104.0,10.9,76.4,0.9953,7,10
2004-07-04,16.00.00,69.0,16.4,47.7,0.8819,7,16
2004-07-04,17.00.00,96.0,18.0,37.1,0.7598,7,18
2004-07-04,18.00.00,121.0,14.7,48.7,0.8089,7,14
2004-07-04,19.00.00,129.0,11.3,71.3,0.9514,7,11
2004-07-04,20.00.00,116.0,10.0,74.0,0.9087,7,10
2004-07-04,21.00.00,71.0,9.8,71.8,0.8702,7,9
2004-07-04,22.00.00,85.0,9.3,75.2,0.8796,7,9
2004-07-04,23.00.00,101.0,9.6,76.0,0.9088,7,9
2004-08-04,00.00.00,97.0,9.3,75.0,0.8799,8,9
2004-08-04,01.00.00,89.0,9.0,76.7,0.8825,8,9
2004-08-04,02.00.00,72.0,8.2,79.6,0.8672,8,8
2004-08-04,04.00.00,57.0,8.3,75.6,0.8302,8,8
2004-08-04,05.00.00,62.0,8.1,72.1,0.7798,8,8
2004-08-04,06.00.00,64.0,8.1,70.4,0.7609,8,8
2004-08-04,07.00.00,80.0,8.1,70.5,0.7627,8,8
2004-08-04,08.00.00,118.0,9.9,64.3,0.7859,8,9
2004-08-04,09.00.00,130.0,13.0,54.2,0.809,8,13
2004-08-04,10.00.00,113.0,16.5,42.6,0.7912,8,16
2004-08-04,11.00.00,112.0,19.3,34.2,0.7566,8,19
2004-08-04,12.00.00,96.0,21.5,27.4,0.6941,8,21
2004-08-04,13.00.00,125.0,20.4,26.7,0.6323,8,20
2004-08-04,14.00.00,128.0,20.6,22.6,0.5432,8,20
2004-08-04,15.00.00,101.0,20.6,24.8,0.5931,8,20
2004-08-04,16.00.00,95.0,21.0,25.4,0.6264,8,21
2004-08-04,17.00.00,138.0,21.5,24.5,0.6203,8,21
2004-08-04,18.00.00,154.0,19.3,28.6,0.6357,8,19
2004-08-04,19.00.00,171.0,18.0,32.9,0.6737,8,18
2004-08-04,20.00.00,136.0,15.8,39.8,0.7096,8,15
2004-08-04,21.00.00,93.0,15.3,41.5,0.7194,8,15
2004-08-04,22.00.00,99.0,14.1,46.0,0.7363,8,14
2004-09-04,23.00.00,95.0,12.0,67.9,0.9523,9,12
2004-10-04,00.00.00,79.0,12.0,66.9,0.9336,10,12
2004-10-04,01.00.00,78.0,11.5,70.1,0.9503,10,11
2004-10-04,02.00.00,75.0,11.4,69.8,0.939,10,11
2004-10-04,04.00.00,52.0,10.8,70.3,0.9092,10,10
2004-10-04,05.00.00,55.0,10.2,73.4,0.9129,10,10
2004-10-04,06.00.00,65.0,10.8,70.5,0.9142,10,10
2004-10-04,07.00.00,72.0,11.0,71.0,0.9279,10,11
2004-10-04,08.00.00,76.0,12.4,64.0,0.9206,10,12
2004-10-04,09.00.00,84.0,15.0,53.1,0.8993,10,15
2004-10-04,10.00.00,90.0,16.6,44.4,0.8313,10,16
2004-10-04,11.00.00,89.0,18.0,38.4,0.7862,10,18
2004-10-04,12.00.00,87.0,20.6,30.0,0.7213,10,20
2004-10-04,13.00.00,88.0,19.9,26.7,0.6137,10,19
2004-10-04,14.00.00,81.0,19.8,23.1,0.5283,10,19
2004-10-04,15.00.00,89.0,21.4,22.7,0.5722,10,21
2004-10-04,16.00.00,91.0,22.1,21.3,0.5605,10,22
2004-10-04,17.00.00,104.0,21.1,24.5,0.604,10,21
2004-10-04,18.00.00,111.0,18.3,31.6,0.6562,10,18
2004-10-04,19.00.00,129.0,16.1,35.0,0.6372,10,16
2004-10-04,20.00.00,133.0,14.8,41.5,0.6929,10,14
2004-10-04,21.00.00,115.0,13.2,50.3,0.7577,10,13
2004-10-04,22.00.00,125.0,12.3,55.5,0.7916,10,12
2004-10-04,23.00.00,117.0,11.8,56.6,0.7833,10,11
2004-11-04,00.00.00,84.0,11.2,56.2,0.7469,11,11
2004-11-04,01.00.00,63.0,11.0,56.6,0.7418,11,11
2004-11-04,02.00.00,68.0,9.3,64.3,0.7531,11,9
2004-11-04,04.00.00,52.0,7.8,70.4,0.7463,11,7
2004-11-04,05.00.00,49.0,7.7,70.7,0.7463,11,7
2004-11-04,06.00.00,49.0,7.4,71.0,0.7346,11,7
2004-11-04,07.00.00,52.0,8.2,66.6,0.7283,11,8
2004-11-04,08.00.00,58.0,8.7,64.3,0.7267,11,8
2004-11-04,09.00.00,51.0,13.0,47.9,0.7116,11,13
2004-11-04,10.00.00,77.0,17.4,35.4,0.699,11,17
2004-11-04,11.00.00,90.0,20.2,29.2,0.683,11,20
2004-11-04,12.00.00,118.0,22.7,22.9,0.6224,11,22
2004-11-04,13.00.00,70.0,22.3,22.4,0.5955,11,22
2004-11-04,14.00.00,35.0,22.2,18.9,0.4993,11,22
2004-11-04,15.00.00,46.0,22.0,19.0,0.4969,11,22
2004-11-04,16.00.00,58.0,21.0,23.6,0.5788,11,21
2004-11-04,17.00.00,61.0,19.6,27.4,0.6162,11,19
2004-11-04,18.00.00,80.0,17.9,30.8,0.6258,11,17
2004-11-04,19.00.00,93.0,16.4,35.3,0.6532,11,16
2004-11-04,20.00.00,78.0,15.6,37.5,0.6575,11,15
2004-11-04,21.00.00,76.0,15.5,36.7,0.6438,11,15
2004-11-04,22.00.00,74.0,14.5,39.0,0.6428,11,14
2004-11-04,23.00.00,81.0,14.2,38.2,0.6163,11,14
2004-12-04,00.00.00,58.0,13.7,38.3,0.5957,12,13
2004-12-04,01.00.00,59.0,14.1,34.0,0.5442,12,14
2004-12-04,02.00.00,54.0,14.6,34.0,0.5605,12,14
2004-12-04,04.00.00,25.0,13.9,30.9,0.4868,12,13
2004-12-04,05.00.00,26.0,13.5,37.9,0.5852,12,13
2004-12-04,06.00.00,49.0,13.9,43.6,0.6871,12,13
2004-12-04,07.00.00,53.0,13.5,50.1,0.7706,12,13
2004-12-04,08.00.00,57.0,13.3,53.6,0.8169,12,13
2004-12-04,09.00.00,73.0,13.4,56.0,0.8576,12,13
2004-12-04,10.00.00,78.0,13.0,59.6,0.886,12,13
2004-12-04,11.00.00,93.0,12.7,62.7,0.9173,12,12
2004-12-04,12.00.00,71.0,12.1,60.5,0.8505,12,12
2004-12-04,13.00.00,56.0,11.2,64.4,0.8537,12,11
2004-12-04,14.00.00,60.0,10.7,67.6,0.8703,12,10
2004-12-04,15.00.00,77.0,11.4,61.2,0.8236,12,11
2004-12-04,16.00.00,82.0,9.9,70.5,0.8581,12,9
2004-12-04,17.00.00,77.0,10.3,65.2,0.8151,12,10
2004-12-04,18.00.00,91.0,11.0,58.9,0.7714,12,11
2004-12-04,19.00.00,93.0,10.6,59.5,0.7595,12,10
2004-12-04,20.00.00,82.0,10.6,57.7,0.7362,12,10
2004-12-04,21.00.00,74.0,10.6,56.1,0.7149,12,10
2004-12-04,22.00.00,68.0,10.3,58.0,0.7239,12,10
2004-12-04,23.00.00,65.0,10.4,58.4,0.7352,12,10
2004-04-13,00.00.00,58.0,10.7,58.2,0.7459,4,10
2004-04-13,01.00.00,36.0,10.5,59.9,0.7624,4,10
2004-04-13,02.00.00,29.0,10.5,60.8,0.7704,4,10
2004-04-13,04.00.00,28.0,11.1,60.1,0.7925,4,11
2004-04-13,05.00.00,68.0,10.1,68.4,0.8443,4,10
2004-04-13,06.00.00,99.0,10.0,68.7,0.8456,4,10
2004-04-13,07.00.00,130.0,11.0,64.2,0.8398,4,11
2004-04-13,08.00.00,128.0,12.0,58.1,0.8138,4,12
2004-04-13,09.00.00,120.0,12.8,52.0,0.7643,4,12
2004-04-13,10.00.00,93.0,12.6,50.8,0.7387,4,12
2004-04-13,11.00.00,96.0,13.8,47.4,0.7435,4,13
2004-04-13,12.00.00,84.0,15.1,42.7,0.7294,4,15
2004-04-13,13.00.00,87.0,16.3,38.1,0.7006,4,16
2004-04-13,14.00.00,87.0,16.6,36.7,0.6867,4,16
2004-04-13,15.00.00,103.0,15.8,40.5,0.7241,4,15
2004-04-13,16.00.00,88.0,16.3,41.8,0.7712,4,16
2004-04-13,17.00.00,118.0,16.1,42.8,0.7783,4,16
2004-04-13,18.00.00,134.0,15.3,46.8,0.8074,4,15
2004-04-13,19.00.00,144.0,14.7,47.0,0.7815,4,14
2004-04-13,20.00.00,129.0,14.1,49.6,0.7931,4,14
2004-04-13,21.00.00,108.0,13.5,54.1,0.8351,4,13
2004-04-13,22.00.00,104.0,12.3,59.2,0.8461,4,12
2004-04-13,23.00.00,90.0,11.6,62.2,0.851,4,11
2004-04-14,00.00.00,74.0,11.5,61.4,0.8303,4,11
2004-04-14,01.00.00,73.0,10.9,64.6,0.8395,4,10
2004-04-14,02.00.00,60.0,11.1,63.2,0.8331,4,11
2004-04-14,04.00.00,57.0,10.7,63.8,0.8174,4,10
2004-04-14,05.00.00,62.0,10.2,65.8,0.8196,4,10
2004-04-14,06.00.00,71.0,10.3,65.6,0.8225,4,10
2004-04-14,07.00.00,94.0,10.8,64.0,0.8307,4,10
2004-04-14,08.00.00,99.0,13.3,55.6,0.8453,4,13
2004-04-14,09.00.00,119.0,15.8,46.8,0.8328,4,15
2004-04-14,10.00.00,103.0,19.5,34.4,0.7738,4,19
2004-04-14,11.00.00,95.0,21.1,30.2,0.745,4,21
2004-04-14,12.00.00,95.0,18.4,34.2,0.7185,4,18
2004-04-15,09.00.00,114.0,13.5,53.4,0.8196,4,13
2004-04-15,10.00.00,127.0,15.0,49.3,0.8364,4,15
2004-04-15,11.00.00,135.0,17.1,42.1,0.812,4,17
2004-04-15,12.00.00,135.0,18.4,36.9,0.7758,4,18
2004-04-15,13.00.00,120.0,19.3,35.4,0.7824,4,19
2004-04-15,14.00.00,129.0,19.2,35.7,0.7826,4,19
2004-04-15,15.00.00,114.0,21.5,30.4,0.7677,4,21
2004-04-15,16.00.00,129.0,19.6,34.6,0.7807,4,19
2004-04-15,17.00.00,149.0,19.6,35.5,0.8017,4,19
2004-04-15,18.00.00,149.0,18.3,44.1,0.9183,4,18
2004-04-15,19.00.00,158.0,17.4,47.8,0.9392,4,17
2004-04-15,20.00.00,148.0,16.8,49.8,0.9446,4,16
2004-04-15,21.00.00,134.0,16.2,53.2,0.9723,4,16
2004-04-15,22.00.00,111.0,14.9,59.1,0.9928,4,14
2004-04-15,23.00.00,106.0,13.9,64.0,1.013,4,13
2004-04-16,00.00.00,108.0,13.7,66.8,1.041,4,13
2004-04-16,01.00.00,93.0,13.4,69.6,1.0688,4,13
2004-04-16,02.00.00,83.0,12.8,71.9,1.0632,4,12
2004-04-16,04.00.00,69.0,11.9,74.8,1.038,4,11
2004-04-16,05.00.00,77.0,11.6,76.4,1.0415,4,11
2004-04-16,06.00.00,87.0,11.7,75.3,1.0325,4,11
2004-04-16,07.00.00,109.0,12.8,71.0,1.0428,4,12
2004-04-16,08.00.00,116.0,13.8,61.1,0.9595,4,13
2004-04-16,09.00.00,105.0,15.3,51.4,0.8886,4,15
2004-04-16,10.00.00,106.0,16.6,48.7,0.9146,4,16
2004-04-16,11.00.00,108.0,17.6,46.7,0.9324,4,17
2004-04-16,12.00.00,100.0,19.2,42.7,0.9425,4,19
2004-04-16,13.00.00,149.0,15.7,62.5,1.1092,4,15
2004-04-16,14.00.00,148.0,14.5,75.7,1.2425,4,14
2004-04-16,15.00.00,126.0,14.4,77.4,1.2654,4,14
2004-04-16,16.00.00,140.0,14.6,74.9,1.2391,4,14
2004-04-16,17.00.00,142.0,14.6,76.0,1.2573,4,14
2004-04-16,18.00.00,141.0,14.0,76.3,1.2166,4,14
2004-04-16,19.00.00,149.0,13.9,78.0,1.2303,4,13
2004-04-16,20.00.00,140.0,13.8,78.0,1.2229,4,13
2004-04-16,21.00.00,117.0,13.5,79.4,1.2224,4,13
2004-04-16,22.00.00,103.0,13.1,80.1,1.2016,4,13
2004-04-16,23.00.00,99.0,12.8,81.0,1.1915,4,12
2004-04-17,00.00.00,100.0,12.7,80.6,1.1819,4,12
2004-04-17,01.00.00,88.0,12.5,81.8,1.1838,4,12
2004-04-17,02.00.00,83.0,12.7,81.2,1.1849,4,12
2004-04-23,05.00.00,59.0,14.2,52.2,0.8413,4,14
2004-04-23,06.00.00,67.0,14.3,55.4,0.9003,4,14
2004-04-23,07.00.00,95.0,14.0,58.0,0.9202,4,14
2004-04-23,08.00.00,123.0,15.4,53.3,0.9289,4,15
2004-04-23,09.00.00,142.0,19.1,42.1,0.9233,4,19
2004-04-23,10.00.00,142.0,23.7,31.0,0.8968,4,23
2004-04-23,11.00.00,169.0,26.9,25.7,0.8942,4,26
2004-04-23,12.00.00,142.0,29.7,20.6,0.8478,4,29
2004-04-23,13.00.00,136.0,29.2,21.5,0.8573,4,29
2004-04-23,14.00.00,147.0,29.6,20.1,0.8181,4,29
2004-04-23,15.00.00,196.0,30.0,19.4,0.81,4,30
2004-04-23,16.00.00,186.0,29.5,20.1,0.8136,4,29
2004-04-23,17.00.00,177.0,27.0,26.8,0.9403,4,27
2004-04-23,18.00.00,164.0,24.9,30.8,0.954,4,24
2004-04-23,19.00.00,161.0,23.1,36.7,1.0244,4,23
2004-04-23,20.00.00,146.0,21.5,40.8,1.0333,4,21
2004-04-23,21.00.00,98.0,20.5,41.5,0.9864,4,20
2004-04-23,22.00.00,108.0,19.2,44.9,0.9875,4,19
2004-04-23,23.00.00,107.0,18.8,47.7,1.0221,4,18
2004-04-24,00.00.00,113.0,18.2,49.7,1.0284,4,18
2004-04-24,01.00.00,100.0,16.1,57.4,1.0451,4,16
2004-04-24,02.00.00,87.0,16.3,55.3,1.0178,4,16
2004-04-24,04.00.00,60.0,16.9,49.8,0.9514,4,16
2004-04-24,05.00.00,65.0,14.8,57.7,0.9644,4,14
2004-04-24,06.00.00,64.0,14.0,59.7,0.9499,4,14
2004-04-24,07.00.00,73.0,14.6,56.8,0.9385,4,14
2004-04-24,08.00.00,86.0,16.7,51.9,0.9788,4,16
2004-04-24,09.00.00,105.0,20.0,45.0,1.039,4,20
2004-04-24,10.00.00,107.0,23.9,33.7,0.9837,4,23
2004-04-24,11.00.00,114.0,26.8,29.5,1.0209,4,26
2004-04-24,12.00.00,105.0,27.2,32.4,1.1493,4,27
2004-04-24,13.00.00,74.0,26.9,32.1,1.1217,4,26
2004-04-24,14.00.00,95.0,24.3,41.8,1.2561,4,24
2004-04-24,15.00.00,89.0,25.6,36.0,1.1629,4,25
2004-04-24,16.00.00,95.0,27.0,31.8,1.1176,4,27
2004-04-24,17.00.00,93.0,27.5,31.6,1.1417,4,27
2004-04-24,18.00.00,123.0,24.9,38.1,1.1838,4,24
2004-04-24,19.00.00,134.0,23.4,39.7,1.1276,4,23
2004-04-24,20.00.00,126.0,21.2,50.8,1.2631,4,21
2004-04-24,21.00.00,79.0,15.6,73.5,1.2953,4,15
2004-04-24,22.00.00,54.0,12.9,79.7,1.1774,4,12
2004-04-24,23.00.00,69.0,11.5,76.9,1.0436,4,11
2004-04-25,00.00.00,67.0,12.2,66.8,0.9455,4,12
2004-04-25,01.00.00,73.0,12.4,64.1,0.9209,4,12
2004-04-25,02.00.00,73.0,12.7,58.7,0.8605,4,12
2004-04-25,04.00.00,33.0,12.5,51.2,0.7374,4,12
2004-04-25,05.00.00,20.0,12.5,50.9,0.7346,4,12
2004-04-25,06.00.00,37.0,12.8,49.3,0.7285,4,12
2004-04-25,07.00.00,50.0,13.5,48.6,0.7487,4,13
2004-04-25,08.00.00,45.0,14.4,45.9,0.7476,4,14
2004-04-25,09.00.00,48.0,15.1,43.9,0.7487,4,15
2004-04-25,10.00.00,56.0,16.6,38.6,0.7236,4,16
2004-04-25,11.00.00,58.0,17.2,35.0,0.6789,4,17
2004-04-25,12.00.00,52.0,17.4,33.9,0.6683,4,17
